id,eps_X,eps_T,eps_D,eps_U,eps_P,eps_L,eps_H,eps_A,eps_Y
1447,1,1,-0.008551627056290367,-0.641752348274074,0.43733438238620725,0.7162967701961253,0.6193033938031028,0.1707555224289037,-0.20608233474105372
1448,1,1,-0.19154010533431648,0.049368154655602986,-0.41025378753355507,-0.3635244898952162,0.2632861441929138,0.07124796022983017,0.2793019979115206
1449,2,1,0.3411900801852391,-0.27726822163629206,-0.2031288756805225,-0.5959915269438603,-0.11577716078447142,-0.1962060274937152,-0.3594402794630624
1450,2,0,-1.0162623508684245,-0.06290350716072156,0.25970997063095574,0.6636033238787286,-0.9037619990090049,-0.21380499559381608,0.10356805534472902
1451,2,2,0.5201358477899971,0.1216784967790698,0.24798145485326623,-0.26947922675189256,-0.12094416635811871,-0.11940167504892721,-0.4100529075072848
1452,3,1,-0.4081332966931923,-0.2525481117070913,-0.16605166973206842,0.3330466421854753,0.17280382583404072,-0.8955519871062391,0.45186280712205795
1453,2,1,-0.5976153368895909,-0.06612725464260974,0.13046696466521493,0.07119905172737327,-0.4489648658213687,0.5697793761532541,-0.06035748950735569
1454,0,0,-0.6334848624447772,-0.47065873753338994,0.3273283309830404,0.9793017632814419,0.1323210277567556,0.1736218156577311,-0.16847028856363502
1455,1,2,0.073950034607116,-0.7866767981940487,0.11028698058409747,0.09628627915282971,-0.07126787368659887,0.5779248414097127,-0.3304749427674503
1456,0,0,-0.43599068441028954,-0.5186555399421322,-0.31908940851527356,0.7930091781831096,0.8196358594320133,0.22892992384092406,0.44325842941657756
1457,3,1,0.2532874259194111,-0.005584512011355652,-0.9426403687681311,-0.20067369334279422,-0.28204505116858836,0.5662228452327208,-0.06631797028529864
1458,3,2,-0.8286282137344759,-0.386568473641818,-0.1720098664343991,-0.35878102387728683,-0.4424095133349528,0.47679405580973844,-0.3896002708389843
1459,2,1,0.4931234223202724,0.00030770399293303385,-0.005623393160250501,0.12198751915457666,0.4156076206912432,-1.0855174818464437,-0.5462711244293145
1460,2,1,-0.2202776770700408,1.0243159862488314,-0.19029003441887005,0.1670892083208061,0.3296549074798363,-0.07159969880032654,-0.29994685516332603
1461,0,2,0.8056210597742478,-0.3083022162504391,0.21060748393495138,0.229204291398909,-0.40290061113012465,0.7476221419878203,-0.4011263204792353
1462,0,1,0.09652662828316377,0.022085703247528676,0.20680418807151668,-0.179843321943371,1.2939308223142616,0.030662783373086464,-0.36319772170785314
1463,2,1,-0.3264979921292768,-0.28069389581431103,-0.4767879292843293,0.24969628910281613,-0.2152944436303039,0.7953810988232406,-0.3752082409114143
1464,3,1,-0.24288089689591905,0.2115439619024674,0.15858493550353678,0.614973233358177,-0.16323371386256352,0.6078292555085205,0.5538136732241439
1465,2,1,-1.0663867396203892,-0.16811505822715608,0.310105708720385,0.3183846979869328,0.3835209901202208,-0.485614137567012,-0.10019534908082375
1466,3,1,-0.2371912642471387,-0.5561066742003984,0.3780926038794896,0.01596864709459306,0.34931588541177394,-0.23517046863670685,0.04957978687334779
1467,1,2,-0.7471562779774608,-0.15818709992888286,0.11352016757019923,-0.47257314219121666,0.024908746687851455,0.033287907148459236,-0.020948439807045263
1468,1,2,-0.44831902949326485,-0.12259092444969683,0.12624197500659315,0.09786840794052035,0.628416549828107,-0.3925086289311521,0.26764157304237113
1469,2,0,0.9619555951313065,-0.22204655131755852,-0.17466785652527983,0.6482672912939218,0.04172524557122201,-0.02233044767038808,-0.13512737551871648
1470,1,1,-0.6482664789047314,-0.19052565970299098,0.6548702376675207,0.7572374778181999,-0.02076066491738763,0.19839196002191706,0.17164390918460792
1471,0,0,0.1732961932896601,-0.23374340477774708,0.2997256033565059,0.0828088204797655,0.07207930653976655,0.19358465731235344,0.23063877423369358
1472,0,0,0.15335574954528422,0.020171027505022504,0.22233253568090686,-0.17153653471758307,-0.3527605245051906,0.2348819524870532,-0.1263800145246301
1473,3,1,-0.26375846125841174,-0.4753034620828055,0.2518724114585561,0.7795899093176994,0.2692200906023151,0.07721114592650911,-0.22654457194834132
1474,1,1,-0.16978803109692853,0.15864461052550008,0.4306701575530355,0.612084779246346,0.38377656551538386,0.09024340459498506,-0.23673245933256143
1475,1,0,-0.451154362403385,-0.04306870740663425,-0.12987561886176144,-0.16281157183234674,-0.5515662614062239,1.7396291572335039,0.004552511611960022
1476,0,1,0.80193503096849,-0.6210975361112385,-0.6206580478246675,-0.12623334144625512,1.0822580347783786,0.5094635657726229,-0.25184252204179053
1477,3,1,0.1711070365691725,-0.705911240218115,-0.3443059103612669,-0.20230355885879567,0.34753201101968423,-0.15962497112005128,-0.28568522922851125
1478,2,1,0.4122346413522613,0.0032063781303483807,0.6529074115628865,0.44118000242176536,-0.814599762452595,0.4728149987348924,0.27256662269034526
1479,2,1,-1.0086546260572762,-0.13768356996362113,-0.1462898512616799,0.4758313464113044,1.0996532131376326,-0.43006128652743525,-0.24806824979371078
1480,2,1,-0.19487453049800277,0.16811242735649715,0.2064780129944304,0.5127854397991903,0.2617503348852549,-0.7236309272134351,-0.34192920352323736
1481,0,2,-0.6717819899069721,-0.22116670308029873,0.19557014827349048,-0.5576801624544346,0.46332313756509264,-0.5651079085168395,-0.29762658487115895
1482,2,1,0.44254861753728136,-0.22082879999367022,0.5632154275164613,0.2941606184238992,0.8647329175600791,0.4575951548158086,0.07188006224773005
1483,2,0,-0.2601431654544294,-0.9334403935935338,0.041418374706054355,0.27097319918870144,1.181857070575939,0.7853877476612097,-0.10050170171698762
1484,0,1,-0.5073038386392614,-0.7480706519854627,0.4317659872008114,-0.049012136476862374,0.13848936305095183,-0.896398298313272,0.22461944916617488
1485,2,0,-0.06841494910165169,0.011389763914394557,0.5100821809845834,0.284113019806847,0.07724880635690247,0.6775649019724229,0.2731363054281585
1486,2,1,-0.03194817032628368,-0.3367689120877808,-0.14734199816060842,0.3296844419224702,-0.8099527117923827,-0.4433616943855001,0.1677932578337992
1487,3,1,-0.16110769110974835,-0.271377655780301,-0.055282142542948456,0.7429136653680879,0.21122023807272042,1.136348006519913,-0.23593670930062235
1488,3,2,0.691402439551519,0.0766486326312843,0.047669658187729086,0.7139787096624967,-0.6135939250494492,0.5364497210806124,0.3015121124769294
1489,1,1,0.3832454327009648,-0.6910398756386235,-0.1726031745154366,0.8239322157737489,-1.3038351693397066,0.26960613131646965,-0.49932174924560396
1490,0,1,-0.009190095225753453,-0.6163813805893857,0.07657843448258182,1.5002793704275563,0.5258683009880447,0.20155918325626868,0.5965693262251722
1491,3,0,0.1947471802267474,-0.8312121262849479,-0.0035891780012934473,-0.10897164072933305,-0.07392704153457712,0.20480791715127272,-0.04382281771569321
1492,2,2,-0.2920091705090261,-0.11062465715534678,0.5872261392883819,0.04822328282083776,0.37360291759875675,-0.08806715737454332,0.09689761052131973
1493,3,0,-0.8244619133564908,-0.2529197750105716,0.22623141647674852,-0.07233429831180696,0.34999626030268866,0.0247058207134494,0.2748981707960247
1494,3,1,-0.12525125305730503,-1.0749961561478347,0.40922441607865245,-0.03543780172654151,0.5492930539137044,0.2580100606210549,0.3180951872686258
1495,2,1,-1.3136369693954046,0.9588379771399606,0.5856913244715208,-0.005628346074947053,0.2879812165379568,0.18758008806214146,0.040798718938165016
1496,0,1,0.3545565281146478,0.1398774109062557,0.7468630855291649,-0.4211907963742726,-1.1317982068646857,-0.0685626898376574,0.10547189364546206
1497,1,1,-0.33402546108785625,0.3298593066981469,-0.15741415140760734,0.10493923514008394,-0.22355788055651488,-0.4574520466024745,0.2110952384402881
1498,3,1,-1.0797908584479488,-0.08836028230826226,0.5767660168949049,-0.01165466605675871,0.31620599002060507,0.38457631748075277,0.12947969990515534
1499,0,1,-0.05279369792124848,0.3660166928251041,0.6671543995161228,0.17276760962299956,0.4190481945276923,-0.3873147163576931,-0.09224514791967756
1500,3,1,1.2373509859871887,-0.6511946676269605,-0.17534072382725233,-0.25070072987039566,0.13522139769903982,0.212301999513328,0.32020955014389674
1501,0,1,-0.4596939358061023,-0.8337657417002821,-0.5702902969382506,0.08147821990723857,-0.19710581347781,0.053450409793232914,-0.36103670149180017
1502,2,1,-0.1823006079055391,-0.36532241822880895,0.18446520559566704,0.09992161609475568,0.28310390182117534,0.347689438584439,-0.49471409045573245
1503,2,1,0.13116817331185165,-0.539318941553747,-0.9206090756252401,0.18297088997036065,-0.07013670370056109,0.13530006082326343,0.2188187485443862
1504,3,2,-0.7139342655444777,-0.06212828949342698,0.08849646652345416,-0.6912743576135232,0.9180263824604272,-0.25317510522874453,0.12712698325530086
1505,1,1,0.665123021590519,0.23307611347988058,-0.08825551111053992,0.8766887364111865,-0.653750852951359,0.6017129339566721,-0.056261410081973114
1506,1,0,-0.3027706187476626,-0.4065620001011999,0.23863717022475978,0.027408121374945176,-0.45065762802122317,-0.31878256836855157,0.44391696021910926
1507,0,2,0.06035618343862367,-0.1933151867780289,-0.2947252173116753,0.05217285708913508,0.10650321870021191,-0.31332215837690547,-0.3470064707121575
1508,2,1,0.32615416839780065,-0.3814416078836822,-0.010505841144475192,-0.23061014166281604,-0.11394699471149582,-0.6469662433295463,-0.5460547932377539
1509,1,2,-0.16840169641072317,-0.2046248738830578,-0.05504444344320532,-0.2803268571583572,-0.21499323165398687,0.06634257785619684,-0.1286272026515622
1510,3,2,0.2588834847163233,0.3387421921132986,-0.35700378891682205,0.5775500302735873,1.017773039057565,-0.24668025030958832,-0.06109678858834768
1511,1,0,-0.9010451612369821,0.11798023058163495,0.24645029417433226,0.6762059524300503,0.7080317246758266,0.47593869289701085,-0.011859653910799618
1512,0,1,-0.8153330769490621,0.2847879717065611,0.24833774369879907,0.08201675865802167,0.3440395886034423,0.05178361491338111,0.10922342505896804
1513,1,1,-0.004944619968187888,0.9811505904128325,0.4024846277814123,-0.8948740046849383,0.3985900672598696,0.3379222805317757,0.1270236117546398
1514,3,1,-0.4519974205130808,-0.07226990538209796,-0.3098584745405693,-0.41080827181243873,0.0025872041236171045,0.3923506739877802,-0.4431850248272088
1515,0,1,-0.4212234328471708,0.013442912358584108,0.07292311602697304,0.11029498661696434,0.2180133589004346,0.45075033307423473,0.3122676595269814
1516,0,1,-0.10163333982472753,0.05920635288327161,-0.9158723017253755,-0.40334899887153025,0.8664604371616972,0.3839907977337187,-0.08383794381720124
1517,0,2,0.20996258880035765,-0.35635301058752905,-0.21151006416147955,0.1460935758095119,0.2908650926625145,0.29676335625221084,-0.3017492508803838
1518,3,0,0.5652402889025531,0.010318019265295075,-0.0414636520183727,-0.09665863879901236,0.3597306354481302,0.33992363623526733,-0.27986515567339443
1519,2,0,0.8749416530089423,-0.8365291620422004,0.34664644347667495,0.4736909052114225,0.5250048329586828,0.06046678119612972,-0.36759085176099554
1520,2,2,0.630888029486926,-0.7859854771091607,0.1960197382575358,0.7643330027310652,-0.41107174072058467,-0.1212901913920437,0.025872957922759954
1521,1,2,0.3913920985792382,-0.15413863832659208,0.9205736707233705,-0.3119022367534962,-0.16631870562233922,-0.9636703044156322,-0.30836470409919925
1522,3,0,-0.5135168975282159,-0.17490604283193137,-0.1269745549454255,0.16970516150609158,-0.3642514574189841,0.3558881342569108,0.33224938044019625
1523,0,1,-0.5354901532291639,-0.23243254808798985,-0.1233940272077132,0.6031160196342557,-0.08462432517878535,0.6721445581072973,-0.34654547352898685
1524,1,2,-0.7103466774005971,0.14171449184652937,0.10234153555850334,0.20072017190657118,-0.37742500877738805,0.29042227140579224,-0.25365473328216726
1525,0,1,-0.2953457013186851,0.10745007089282974,0.6590030018129258,-0.4078537686136996,-0.3264930795961085,-0.3816646803923822,0.3569085237925283
1526,1,0,0.04478958746362835,0.19003921056861642,-0.16440289463984004,0.9315639351919583,0.15901962412887863,0.38303847765073296,0.06973738575359605
1527,1,0,0.9455843860291803,-0.1619624803381202,0.1331272335254336,0.3171901062253626,-0.3856067680159037,-0.8230502050196727,0.7386308567269164
1528,3,1,-0.4398159634744261,-0.42399744195949196,0.24130545702562037,0.23069373308823585,0.34464153894164673,-0.16771355717190942,0.3197674876823431
1529,2,1,0.25452971209330344,-0.15725335243143915,0.05075879235900685,-0.08997770865645958,-0.11979302811423882,1.3803737447241269,0.11160259406343957
1530,0,0,-0.34409539199990835,-0.9906367713997637,-0.38895364740826194,-0.07050385012343043,-0.7889815409489042,0.5720831736312092,0.4924571498181082
1531,0,1,-0.10080586642391334,-0.4762968095037824,0.06768568026292494,-0.6546411010489972,0.3643735447383059,0.21615789553137127,-0.518348206546837
1532,0,0,-0.9710055684406388,-0.35391643067006884,-0.16471504222616212,0.29325948874265767,0.3358225998894662,0.26462427801252536,-0.012841405883515651
1533,2,0,1.1635460116952858,-0.8314101762065638,-0.43154252231485,-0.626093522445351,0.023519651392877497,-0.974747710687084,0.15559083288234113
1534,3,1,0.05472985923098325,-0.5998720756400164,0.18050969829452945,0.8867605619444321,-0.009048949543249368,-0.2789363134295004,-0.18273291327277943
1535,0,2,-0.0749748836385985,-0.551533838130091,0.1660357053472281,0.2516407150153267,-0.36031549418686487,0.9653299775488969,-0.39895952243861993
1536,3,0,-0.03324980640323645,-0.9519622365162034,0.41092271838015876,0.4396784050575001,-0.5440681497540943,0.3751246622261576,0.10346099397093421
1537,3,0,-0.7897660036031022,-0.0279588838988431,-0.23549363135626802,-0.07720922340977482,-0.19406975820027297,0.40067980466093456,-0.1254701885921236
1538,0,1,0.37861420930272527,-0.3993065141302147,-0.2681689505965448,0.3885345190431355,0.7676976761753551,0.771014417747109,0.009746576739271906
1539,0,2,0.1320015619477615,0.36232704342615896,0.39555809261401365,-0.18355009359295302,-0.43055873987225335,0.21407272397353835,0.022519676443168966
1540,3,1,0.4073127849622623,-0.56476136980602,0.15538605319985294,0.16903856870231965,-0.6574801899339554,0.021183772162889858,-0.2878309674273262
1541,3,0,0.7707568873820109,0.4064848316472829,-0.21561453188433713,0.593824512714098,-0.3318523994421559,0.05635596952538578,0.35775228768536166
1542,1,1,0.35662220755929996,-0.5125550757379088,-0.24699945807851936,-0.44470375270920537,-0.759126835186105,0.6288469737806806,-0.5902349861972176
1543,0,1,-0.2922775095073564,-0.2630164851877484,0.24796377329917932,0.28925349728114247,0.5510369960659007,-0.39614234153541306,-0.21484386786303225
1544,3,0,-0.19563256956300545,-0.8841248314139307,-0.5591535868094694,0.0029131497572636228,0.2587860847592479,0.9810804945009682,0.010511627013126296
1545,2,1,-0.7763299031045449,-1.136127902077265,0.3161288887321976,-0.112871754256195,0.4559270795381666,-0.018486420771047618,-0.3675555317761546
1546,3,1,1.1620998267107607,0.2093457133570619,-0.16669637346593863,0.5461491571263252,0.6222522921180141,0.4384360082197968,0.07326657997266955
1547,0,2,-0.7498946989138447,-0.4121956881703748,-0.2500805558642207,-0.2282765253129565,1.0582852614253375,1.5427406087581232,-0.7779407717014081
1548,0,1,0.5868828997498816,-0.560792836638609,0.9371870812333184,-0.9735013618846314,0.04536091970587285,0.29668983682631855,0.018633211633349682
1549,2,0,-0.49360665208508914,-0.018755658164278793,0.7287318628983602,0.39167661386478314,-0.4839802771211976,0.0010518669305933925,0.11925483669256669
1550,0,1,0.09856828798665399,-0.9674643665903621,-0.6867564991210262,0.17723508004151084,0.24921372677474513,-0.45823458258318617,-0.4484262433069252
1551,1,1,-0.045406399035648054,0.03430376614351108,-0.48290295863039623,-0.04900673464613905,0.827994974899225,0.2672317785680853,0.21528258023217195
1552,1,1,-0.5363859308036358,-0.11301059030802083,0.11293391438464817,0.5883453968084262,0.5862570645818398,0.7465441152097364,-0.11414838858895578
1553,3,1,0.436228021203403,-0.10316805181994167,0.3743663269900085,-0.648454608435243,0.23964278204752001,0.5982112681164377,-0.0753630326771785
1554,3,1,0.3456600510806658,-0.712789567898203,-0.012034740552751388,-0.22325291473123748,-0.41100245976734706,-0.6212371152070638,-0.17467647188843274
1555,1,2,0.03423496667446582,-0.8893849527624496,-0.2666644561560278,-0.355007080194573,0.9654756952866217,0.6404474540242676,0.16147022329124802
1556,3,1,0.4131940395154905,-0.0109248658521989,-0.03334096291862657,-0.32576599165235776,0.38662503976886625,0.5078566134513682,0.09222278259190163
1557,3,1,0.8666385720519197,0.26488887964460717,0.05955119029710474,-0.1177537503091088,-0.18980059541670793,0.05553287200199061,0.0707375926778635
1558,1,0,-0.6136010545567225,0.10233703748492254,-0.47944150180582856,-0.16614381376800058,0.20900141238791178,-0.9836459281040472,0.5637304408673445
1559,3,1,-0.28820576889572297,0.24352335037154796,-0.5213197506484747,0.5918269618192109,-0.030517266557144956,0.1797246955370852,-0.38275609083229284
1560,3,0,-0.7271569607264802,-0.11291083742233234,-0.6756984664459492,0.0864056099520343,-0.12418224404059769,-0.41757214560188005,-0.22428482833304975
1561,2,1,-0.42783350213898386,-0.46654173465531223,0.4972551022412919,-0.2589579920772174,0.49962626998400966,0.7168867028615307,0.42296238547818055
1562,1,2,-0.19100165414825793,0.3846872114241109,0.2676505984610395,0.6288412182960116,0.7426657582134091,-0.20299606540938872,0.4682257056032585
1563,0,2,-0.18348097149266698,0.09308335377710783,0.25832504893966957,-0.3366282831023301,0.1939241319894869,0.05157975256395653,-0.12481532739571069
1564,1,1,-0.006154531225048929,0.4665040950033629,-0.0492134216429434,0.3927636485433503,-0.4327503123908991,0.5167793854929787,-0.582658084991149
1565,3,1,0.7917864677286094,-0.5014867840617216,0.47457866819183486,-0.00785256197910134,0.16092773636902855,0.6134062307245358,-0.24111929610457805
1566,0,1,0.4041210134472626,-0.10571008148301844,0.0011531437456762995,-0.13959776668835722,-0.1113489690958143,-0.11240044428662363,-0.08295977700824031
1567,1,2,-0.24358032254423476,0.3089522924062382,0.38484336872865577,-0.0204551023801946,-0.04193891919721995,0.14687275300218675,0.10857772726386705
1568,3,1,0.23384973712570115,-0.63666947542636,-0.34570008704594324,-0.2470703531419948,0.5884024655757251,0.25578473450177375,-0.13829184277888468
1569,2,1,-0.3382053507957459,0.14107548668744094,0.23986268399570854,0.6067879366242775,0.014087330902583704,-0.13107721402751923,-0.07157315738084571
1570,3,1,0.4507856156957648,-0.24298869325514721,0.27487425633153945,0.304493409813502,0.0689071984194998,-0.24645592180352452,0.6218517138526076
1571,0,1,-0.2691390991321915,-0.8374915380680765,0.232598509665764,0.28980784393614695,0.6000184287705984,-0.05897321815055362,-0.09777536833972568
1572,1,2,-0.12384566494434018,-1.110291625384158,-0.07007713893247065,0.4917026261195892,-0.1931433135949653,-0.03479806921968273,0.3430053862649896
1573,3,2,-0.7675652622175011,0.10176634753549926,-0.2758815925224868,0.16516047608503012,-0.5897202006691292,0.19811592744656287,-0.001751707199477355
1574,1,2,-0.31852820357319644,-0.8387199987071968,0.16686726781443612,0.041433046885720866,0.9565687177101292,0.7483024780280003,0.21658983557635675
1575,3,2,0.95429906702233,0.26857437098139336,0.20695439424310222,-0.5234831095994282,-0.09783762586551262,0.07995954144812063,-0.07193366324257762
1576,3,1,-1.3598915242560783,-0.11780432768915791,0.238170522844417,-0.26595716464074837,0.061195884529016975,0.14891013805457598,-0.1669626289986027
1577,1,1,-0.12158604769313547,-0.3831487269714996,-0.02012317237128526,0.48568049612191533,0.4315455234961288,0.143199821851699,0.041337848718053
1578,1,1,-0.40252659752606246,0.19136376587781948,0.024722009069685847,0.29468352336970355,-0.3799216015947642,-0.24774181543841292,-0.14961264732195514
1579,1,2,-0.3549327195195814,0.08706250850580338,-0.42247583624715723,-0.2695661557100018,0.05563586112633714,-0.21886414112377037,0.04827004481160351
1580,0,1,0.5601633494148175,-0.2506897182137967,-0.19413531955658114,0.48142150795983607,-0.10223465068591818,-0.013437363437302813,-0.6899664590067706
1581,0,1,-0.47575136917974725,-0.5994579866002515,0.8064489524202786,0.20476236519968055,-0.5604708479883954,1.3445538832838098,0.613676635437467
1582,1,0,-0.8783506874092625,-1.012708156077811,0.035247723743680494,0.5072101011586644,-0.4096327079635558,0.20668796286815974,0.5305503273357696
1583,1,1,-0.2009040248803485,-0.08551252309044885,0.0007224488654571648,0.7235945106078595,0.06626623691800362,0.5574282815075916,0.486359785641016
1584,2,2,-0.1653452082033201,-0.6015502653713635,0.2479504101187805,0.1855469701622197,0.08522974208760699,0.4281625490824754,-0.13900081894780525
1585,0,1,0.2317658071666314,-0.8550876941994494,0.3278653608434008,0.00808815492921151,-0.6556691021679901,0.7089066243647573,0.007685058682847438
1586,3,2,0.6146886933027099,-0.14497386554348174,-0.3238172149921749,0.40886376340570557,1.0056840800026714,-0.1375018251945652,0.02987583047452466
1587,0,1,0.2689985722633751,-0.7135344319434719,0.2117869277412921,-0.8856285804817258,0.29879454839158964,-0.3378839010931388,-0.16797897113778523
1588,0,1,0.33372537319206863,0.6567241709655345,0.058621146354338696,-0.542938808007434,-0.7356822413637628,0.2692975577847522,-0.1117618336570183
1589,3,2,-0.4350754769033536,-1.3814192936125798,0.09855630647625213,-0.23009881655443715,0.2767759222173461,0.28642803213092993,0.4054106480603296
1590,3,1,-0.5443427088821248,0.23491862508345676,0.14944186855194783,-0.6067314228753315,-0.018297319713547092,0.8183125068991408,0.13540101776872834
1591,1,2,0.039968312776860165,-0.5135681480746231,-0.7265024407770903,0.2227763745228028,0.19980001724112392,0.07230216701233606,0.03950405665227707
1592,2,1,0.17158645942117287,-1.3451263383683258,-0.2433510330942187,1.098415649951865,0.3837397669262954,-0.6852888910300152,-0.5047909379856292
1593,0,1,0.3157706865438661,0.2845736558938986,0.1080612649003806,-0.056570499136539616,0.2816013407834571,-0.16329618386031772,0.24446744642106158
1594,0,1,0.15907451526900904,-0.723212300143679,0.16453106022711358,0.6635815965718844,0.7242724371269998,0.46265206310519014,-0.3609215282531539
1595,0,1,-0.38908201088030325,1.0853456544148194,0.7719909604460801,0.21700101878331773,0.018948079894156793,0.6904220146548099,-0.49897271211923633
1596,3,1,-0.4640582937170964,-0.9588645948385875,0.3271880684706635,-0.8222668713797952,0.21931636333900464,0.2355838724965349,0.30266305515414066
1597,3,1,0.5088535072653765,-0.4531339117604196,0.8902050528679265,0.0713209730069178,-0.5050180597056697,0.29533849628153497,0.0894107574783507
1598,3,2,0.34317396348819507,0.33369111237382554,-0.4066865191189664,-0.003366168484416716,-0.19635543509334408,0.06077340267011812,0.2069225762157352
1599,3,1,-1.057896720494369,-0.567969097506106,0.407833636244185,-0.10036697226068632,0.014874609728463536,0.08912626074079216,0.7415277358480553
1600,3,0,0.15611912334672165,1.123383265307031,0.8922064928774582,-0.4675122656883949,-0.07781831541595953,0.37302975760063745,-0.08138102613917166
1601,2,1,0.11295803634076645,0.019960530818925903,0.4851536023379396,-0.6017226107500129,-0.033179700542303195,0.0009318198614877982,-0.1071613103170692
1602,0,1,-0.5198899988661236,-0.868551932790618,0.348647965105788,0.6929571357982868,0.44548916431858837,-1.1472296118640148,0.3077420012716661
1603,2,2,-0.7436137958211031,-0.15346569374935468,0.17133976850560895,-0.36641934804751736,-0.5963162274750864,0.5611967292874953,0.6212927525444601
1604,1,1,0.32427960178146065,-0.736775505752117,0.5116307709853325,0.5292732523952248,0.7917487724216784,-0.1162712201431074,-0.31406397943986136
1605,3,0,0.11942515380519891,0.40864680077946713,-0.007321833578428128,0.20144823323051456,0.6155425059448243,-0.8416895939862374,0.14224929394313315
1606,2,1,-0.7997917064234783,0.4292290787332971,-0.4665570151523725,0.3130879205520634,-0.14962981652270482,-0.47166736360043204,-0.019380251039253123
1607,1,2,-0.1394459296426797,0.1388669259822449,-0.39572455600456435,0.20671823264119776,-0.6979663384566994,0.35369724541762837,-0.1098900646151155
1608,3,1,0.5032139611776837,-0.7309750846418362,-1.0087012256087495,0.20802436838947258,-0.2038873408480506,1.321233799945011,-0.0027921288795272354
1609,2,2,-0.3253838610211167,-0.19791779685286806,-0.06974513537438416,-0.2687241296187174,-0.14903678965917325,0.8061467054693691,0.17759763242020027
1610,2,1,0.7511167819954129,0.5384592227766999,0.07874999955403555,0.3053572330209069,-0.25245666816102436,0.24477511177154543,0.08461162120484182
1611,1,0,-0.8033610456801733,-0.5168411258793263,-0.860362591315391,-0.1886175599403377,0.41553985961949835,-0.17396169231447614,0.3666186746838067
1612,0,2,0.5609312567480668,-0.7940023485869682,0.5522580563110739,-0.008320363909249114,-0.3139839125916651,-0.3076591946893258,0.6116129430177817
1613,0,0,-0.21934044747539283,-0.6974087161947098,0.04720966112572159,0.35424911025299094,0.791724889885047,0.9143469459084255,-0.027032347762605536
1614,3,1,-0.5922427703058389,0.34915326556393667,-0.3686499933844835,0.02086526125393818,-0.12357025075828383,-0.02811623173743985,0.03995948861880087
1615,0,1,-0.2642900439618189,0.4280430205205882,-0.3652598894681039,0.47127965781465625,-0.037640027069081504,0.4868671757579869,0.0036532338886439857
1616,3,2,0.3357061506508101,-0.8957768547525348,-0.1965727440267369,0.8454960722330944,0.1222337289050478,-0.12028740753573555,-0.24367987817217024
1617,0,0,-0.7641031521790305,-0.7349954498144929,0.4048174258804845,0.6327092035794522,-0.2734149351867648,-0.09045054680841311,0.21891872847371707
1618,1,2,0.4672861614583905,-0.8844452671175942,0.3037612736942541,0.28108836016386796,0.311265855146923,0.0444945392314869,0.3725991937623707
1619,1,1,0.2465180019838014,0.16984845458419626,0.055867478373187354,-0.12733576733296392,0.42765475653756413,0.3541269834939327,0.20439800452225312
1620,0,0,-1.3085659657005226,-0.566719246671692,0.1548488184712425,0.5342105972331138,0.13493957347398347,-0.20807026214293314,-0.7640262261390844
1621,3,1,0.040859578313721584,0.1440544582712396,-0.16042420475054417,0.6545843830856487,0.41623916481566636,1.0341417205735925,-0.1943772115020361
1622,3,2,0.511293974226633,0.15135617426898432,-0.1764883064725402,0.22168558897662252,-0.5070573838400539,-0.15143008503516261,0.3707034412706124
1623,2,1,-0.4785492908584108,-0.28440371516876983,0.2321136564979521,0.6785034472909284,0.2196596425152974,0.707325536826405,-0.10628086167282716
1624,2,2,-1.460453462196604,0.6672678901865122,0.10504444812193117,0.038554988114768554,-0.05647403138778196,0.4643614232229184,-0.11466131170080088
1625,2,0,0.3119578250074322,-0.4935654805547328,0.17268701690841756,-0.4753613558233925,-0.6297691825532696,0.35311790938910603,0.5574306876043295
1626,3,2,0.4305260151370758,0.3090803470827309,-0.011039228945394431,-0.35608287614898093,-0.20987971161711694,0.5222467535857843,-0.2415981457275489
1627,3,1,0.6786930467951245,-0.4743797596528707,0.48004986747972866,-0.17226139756288514,0.060688756526039056,0.39161374729017906,-0.10997753628047811
1628,0,0,-0.6015284852642506,-0.45543550003463285,0.2945039787549242,0.030413642173217476,-0.1078463359805618,-0.4709999464165101,0.10157686572276199
1629,1,0,-0.6553450642847792,-0.5520523769454154,-0.0009026066567951685,-0.04161173704901568,0.04697776941647409,0.3982079991985661,0.19405580302872907
1630,1,1,-0.40133725613849947,0.44428369047976946,0.5908956832016576,-0.22924562532636372,-0.038602582044549465,1.202463122542834,0.30552658666693605
1631,2,2,0.5407584073322652,0.23339314555497684,-0.4212284785279037,0.40434077886565345,1.1044153826190917,0.3393300315642618,0.4104132144183577
1632,1,1,-0.6043755703423526,0.17095304877504183,-0.7130762855153141,0.03202112211577838,0.7995089405053941,-1.110522875560572,0.3088344531592017
1633,2,1,-0.07622045910773873,0.08408334350008667,-0.857979537720524,-0.043306121521834724,0.6327351037479764,0.13953297308966023,0.3566056209219434
1634,0,2,-0.9658669794385404,-0.28103877358569296,0.21595277362151402,0.6445337614549022,-0.4355329682191006,0.8091406185475974,-0.191577747428692
1635,2,2,0.6515708453020813,0.4338965581846931,0.1535120653458052,0.2772829277771873,0.3941035655374897,0.5111574326036498,-0.5295401300747484
1636,2,2,-0.11800595008377454,0.2631359926519955,0.09745998534024086,0.08526283632590181,0.8961428891076397,-0.5424464126439227,-0.32869514165213193
1637,2,0,-0.04704857430388971,-0.07465295882664574,0.8434642939296024,0.5155228947251491,-0.8615637529080895,0.4270881809129704,-0.04550971419413982
