id,template_id,persona_id,P_quantile,X_quantile
979,12,85,0.27784230400958176,0.8687687598186481
980,9,82,0.7525019109987324,0.9615979804352321
981,22,86,0.08768197536364852,0.3035010897932815
982,6,30,0.25342538089594924,0.7398561383798016
983,12,51,0.8211157874536068,0.08056386493921552
984,10,79,0.009443374864866017,0.9470737475058876
985,42,89,0.26520056698408856,0.9813474149512011
986,25,81,0.6189070953709859,0.3421088315524299
987,21,10,0.8285583262084492,0.8605104836697045
988,15,75,0.7151426730704084,0.6957689102076692
989,49,85,0.3485503391351856,0.6885804739582922
990,25,48,0.7472137722645049,0.6335458554945148
991,14,57,0.0036407239294097282,0.6947139358727163
992,8,53,0.27586534731321255,0.24485713741434845
993,45,94,0.6440585834025846,0.7539659241180203
994,9,31,0.6483709593662959,0.752882424720951
995,33,67,0.4486336518459678,0.3545633961022252
996,17,47,0.7854456386427981,0.24239078264686498
997,48,12,0.672169938845025,0.3479271654982634
998,11,28,0.23505339890265398,0.49892630085365675
999,4,14,0.07990480031758085,0.09094935654935166
1000,6,79,0.5096130673140975,0.18256353780930457
1001,30,69,0.11283584390186874,0.5735045897297987
1002,37,60,0.39922871908402824,0.5479191377923393
1003,20,4,0.890475255874894,0.9249865859820192
1004,13,5,0.9961292460121559,0.07661599679614439
1005,3,88,0.30795249910805733,0.4302755474442306
1006,23,62,0.54231302522733,0.10337811999487045
1007,27,56,0.11192799177052304,0.7243919770197906
1008,14,10,0.5816386125835641,0.23648762487566988
1009,12,9,0.9027263549130575,0.9053952748172178
1010,19,41,0.37266005973214067,0.4280418022163335
1011,24,17,0.7913300245448073,0.018219349080643377
1012,31,36,0.3053672800825925,0.5887965103230628
1013,19,91,0.8617743308136812,0.12842075428157151
1014,8,39,0.32916822119216105,0.3470156470068023
1015,21,77,0.3221512166504251,0.9125936114240218
1016,36,12,0.08429282874200061,0.8652251650593706
1017,41,5,0.08406234674034674,0.9494590470251184
1018,16,93,0.19255146569630954,0.9684552867593064
1019,23,54,0.312186303996692,0.9871810298932687
1020,1,9,0.7546278843272308,0.603975176295505
1021,25,56,0.7689345386813298,0.6571483035030043
1022,20,51,0.2592802057802833,0.2221450566959976
1023,28,20,0.07784156246672569,0.4085977113608421
1024,27,83,0.6738883665938304,0.9278868070688986
1025,43,76,0.6834113853488916,0.280312082709256
1026,36,12,0.9931239626371047,0.4635856994592086
1027,37,19,0.5060473435838251,0.9971435505530865
1028,47,8,0.08405920578474746,0.5307795945250073
1029,49,27,0.9340901308662851,0.23804405132755302
1030,36,83,0.2697403796386084,0.3985019400142146
1031,16,76,0.2950883037708619,0.42044033266349
1032,1,45,0.2949812001396298,0.48419361035972663
1033,3,98,0.921085227693156,0.5587853547740671
1034,23,42,0.9422686317410945,0.04501842741543782
1035,12,68,0.8803668851261647,0.2723315525369431
1036,27,42,0.06150622786901072,0.143531784368378
1037,32,3,0.6503474624390395,0.38833118209330053
1038,3,68,0.2015063171526198,0.2504225918893489
1039,21,4,0.043513038755383704,0.9390868910316933
1040,38,90,0.23605716881649663,0.0057045701427778095
1041,19,38,0.7338425194903331,0.21560492565890932
1042,35,8,0.40699984195977545,0.2340804367659408
1043,50,78,0.5020554950221873,0.9474630119083199
1044,31,53,0.5453396326790773,0.9348140932242511
1045,34,25,0.9862282465043346,0.14526840563041143
1046,1,95,0.08189772172374199,0.1807384440290658
1047,26,35,0.5992978287308175,0.46061408197673515
1048,7,37,0.37522911977624074,0.035197682966972454
1049,29,3,0.4413742260422676,0.1304888782083683
1050,5,36,0.9951751957728402,0.31557792523580175
1051,49,74,0.8889643226666458,0.3112346794099562
1052,22,50,0.8318530587966384,0.9619264080866016
1053,20,79,0.044586838141472795,0.6341121262363638
1054,44,9,0.02374653028079432,0.7214451155767211
1055,27,34,0.8306211458681113,0.6224959764012677
1056,50,73,0.9967118843378524,0.29057819190054823
1057,21,75,0.10098279363116247,0.5726000092704893
1058,45,34,0.34446894632949965,0.75187659033624
1059,1,67,0.38705893363527055,0.05831700893440306
1060,4,57,0.0971135986597843,0.6207244116076448
1061,43,69,0.09561200285381521,0.04821173849971039
1062,37,95,0.4080014280449178,0.9010922347773871
1063,43,65,0.30779982726629285,0.48920224685007496
1064,16,88,0.7468575810359228,0.9361552355456612
1065,7,7,0.5300296680954357,0.7460328645434844
1066,8,97,0.1408682125725974,0.033523836225746395
1067,6,47,0.09037262216493425,0.5887221859371883
1068,27,3,0.32880414642847766,0.747358809182284
1069,50,7,0.22213913665996465,0.02571561796234012
1070,40,91,0.577005764834995,0.414060633072154
1071,41,15,0.26860247482184607,0.12177653717513359
1072,16,2,0.9964041404444334,0.0015193931095606183
1073,36,59,0.5574848433540323,0.5833354207769126
1074,47,76,0.6221916135327787,0.11927196238804316
1075,44,1,0.9576160162705626,0.07147326875691062
1076,27,33,0.04604912157941743,0.36554863272736327
1077,4,15,0.42461588223263314,0.9897366828575868
1078,34,34,0.9847347365789532,0.19302466408348018
1079,40,69,0.7737788721977656,0.7848903523652684
1080,47,89,0.7115731548228451,0.43177860661606215
1081,44,76,0.448245273666929,0.3199965670082756
1082,13,31,0.7686282940445367,0.928552585474251
1083,44,7,0.08297760888335215,0.7389186393635812
1084,17,41,0.6305128902052648,0.38510188342050566
1085,43,80,0.5174840179247898,0.7745648885552859
1086,38,98,0.8686400261188921,0.5064771744033311
1087,15,98,0.18828050323636092,0.22588389388475727
1088,3,100,0.6722928557920714,0.29445938677125827
1089,27,3,0.5343335873544803,0.48131822702295934
1090,4,52,0.47576808273847815,0.8994738454673623
1091,9,33,0.1766361024336245,0.04600320464951457
1092,29,23,0.7309761175393429,0.7194437824506857
1093,14,48,0.510582776294801,0.7942417843143809
1094,34,83,0.7765649038345557,0.07091401700436706
1095,45,45,0.1869649387700275,0.7361300838204099
1096,20,81,0.5170982292528276,0.3912871580216043
1097,14,36,0.05324925986800111,0.9995174933819923
1098,41,34,0.7723915474734565,0.645175561606117
1099,20,25,0.18629134704790862,0.47154063644876254
1100,33,88,0.23105578450305098,0.9413081363449471
1101,7,63,0.8895258999083978,0.42599889100971733
1102,26,45,0.40664829006000336,0.7656144916703873
1103,35,45,0.21585451009484202,0.2800041838520869
1104,10,55,0.986813354053732,0.10268529917729985
1105,5,44,0.01259074574227581,0.34649108557960084
1106,15,79,0.062140108538777494,0.7201645042974343
1107,46,97,0.7367559786180051,0.9192420490490886
1108,37,24,0.32265101582902145,0.40718652338571126
1109,47,74,0.6122445837752624,0.36710781318108876
1110,22,33,0.5806974151430587,0.5616247405021357
1111,50,52,0.08958162294852157,0.29907413868150334
1112,39,70,0.6122756837121234,0.9851764533208314
1113,42,30,0.8353359008821818,0.7551420976503622
1114,49,57,0.44663882518439346,0.8023995534682262
1115,29,86,0.9092277962741347,0.02754359752874702
1116,20,13,0.8160432609726248,0.29260115066226666
1117,11,2,0.10772666596840308,0.4863277091366729
1118,39,63,0.9090976291670751,0.17286642186179746
1119,19,13,0.5343870245926098,0.9117113101298661
1120,14,59,0.9175591802125327,0.5591394808306636
1121,9,24,0.01211112816111859,0.936845550741167
1122,32,9,0.2255877523433849,0.41298143468190485
1123,24,82,0.7249536885869072,0.5289359111845174
1124,3,45,0.7000013407061263,0.8510191231650657
1125,44,38,0.01127064188603244,0.5190239739803977
1126,2,29,0.60348616543662,0.12232831075561057
1127,38,98,0.746849741431802,0.48378652896666596
1128,24,27,0.8749754742035053,0.9695393027076957
1129,30,56,0.6070165374269354,0.4875229745491634
1130,37,32,0.6236625594420714,0.6826616556437679
1131,20,20,0.9242373518565745,0.30859921621757547
1132,3,48,0.5339236286333845,0.7135809337026119
1133,49,31,0.6975313546117197,0.4916631103911584
1134,45,5,0.5144478894886774,0.8215595070057875
1135,15,29,0.200436354354949,0.490081566160242
1136,32,55,0.8496198325732395,0.980324920244427
1137,37,74,0.3370549110798907,0.711658351325989
1138,12,6,0.9522148662235067,0.5093108235375711
1139,6,16,0.9640358704933639,0.9524762451489412
1140,27,39,0.6654988711350944,0.8227401862203882
1141,19,87,0.9537989980700371,0.06548931062566954
1142,49,91,0.10402571724293697,0.14564854103944758
1143,16,4,0.10825837957512396,0.30210452632100127
1144,16,8,0.38167138629417297,0.8900306424535235
1145,23,65,0.12337241952755573,0.9567918308264518
1146,21,78,0.8326437667722948,0.6537907138064012
1147,19,70,0.4998863085779398,0.17419905073543918
1148,7,58,0.5795987485205139,0.6209711161705046
1149,33,36,0.512653875741848,0.6165707484558482
1150,27,53,0.9904240671434229,0.21150389361306177
1151,34,81,0.406969113593757,0.4676443672758166
1152,32,81,0.847342293226055,0.22988509652013334
1153,7,94,0.639655649338478,0.007038033890440887
1154,44,60,0.5759175834963262,0.8659012915926935
1155,5,60,0.13503663607552252,0.6818415802832332
1156,44,37,0.027300769196029195,0.38056899342462924
1157,36,2,0.14374445450447149,0.21370592669238286
1158,22,40,0.4574981128944202,0.038623668911744624
1159,44,37,0.7965564866653068,0.8517520255598129
1160,2,52,0.3306639470845857,0.8622254343036637
1161,10,1,0.5167005207710041,0.251851052850783
1162,35,9,0.15693517019570202,0.11862412233379183
1163,44,23,0.4509411432657662,0.4873908383385558
1164,42,8,0.6900317050446234,0.5220961120166494
1165,17,72,0.046423497122611845,0.7478137879022952
1166,23,97,0.37335777068704923,0.3432257503069789
1167,2,17,0.8377524868084925,0.7044027998276778
1168,41,22,0.8200612421616058,0.8417911884055878
1169,5,68,0.9460436080422789,0.9534546961011591
1170,20,64,0.24859408630845603,0.11722762418216448
1171,23,96,0.03571687789978917,0.7061956720506909
1172,23,60,0.5240006501065252,0.6815246127955197
1173,48,32,0.39378767292724726,0.48723062215112467
1174,36,39,0.15199596643541546,0.11416731501625565
1175,37,64,0.13347212727371405,0.3855506271011011
1176,8,2,0.9929945949915882,0.12146222085458802
1177,46,90,0.809189090233966,0.7908402646014571
1178,21,30,0.7136298021776616,0.09736964176932306
1179,30,10,0.1341324859037133,0.3459322303549459
1180,30,11,0.8900181629313507,0.9237465152506102
1181,42,84,0.5010859919799188,0.0583216137464343
1182,43,22,0.5804816023763507,0.007421737778308124
1183,9,4,0.9095794562784577,0.6945066471202092
1184,42,39,0.42737181806797275,0.04763155306801825
1185,14,19,0.7627501282212127,0.8608915292930487
1186,7,38,0.11277185472639684,0.12509230298983542
1187,23,9,0.22157882750002944,0.2443844436254149
1188,12,72,0.26359761636824375,0.43141230587762813
1189,26,73,0.4566091202327154,0.0205992268714984
1190,40,9,0.7342923700402859,0.7506804533513692
1191,36,83,0.8594000016155185,0.8719217566099431
1192,33,28,0.4859815750439641,0.5116948105967938
1193,2,48,0.2351826840999377,0.10018309336010567
1194,3,50,0.33631714943760693,0.9056266741166253
1195,7,28,0.37019022599421914,0.7103141491962452
1196,24,62,0.15108541976081247,0.6518340697854167
1197,13,7,0.9286727147640653,0.5483988879425724
1198,1,69,0.08431892391362616,0.8991020041573011
1199,28,11,0.9920816482023189,0.015003852373460025
1200,33,3,0.4278334789326468,0.9242114726915277
1201,20,81,0.9029589254512395,0.35044098126161316
1202,6,26,0.4864759434848839,0.8190858494619143
1203,18,20,0.34189551525663553,0.727008832593064
1204,18,53,0.04168480659540785,0.5359082406472738
1205,15,40,0.7563935995136438,0.6412776724567503
1206,33,91,0.7680214595721986,0.9552700798401047
1207,9,81,0.062261313804039764,0.33102828412239105
1208,45,16,0.7424749304761997,0.05860278768998484
1209,42,17,0.7540536998852446,0.27128179830414323
1210,37,68,0.3788360942882756,0.978315502824693
1211,28,41,0.49110938780461355,0.019549036321349966
1212,30,62,0.1833729218604364,0.09341551419695238
1213,9,46,0.8109075793177695,0.771670067936386
1214,43,38,0.5029048488089826,0.35294354282498663
1215,19,1,0.606399077636491,0.6775839855931597
1216,42,85,0.9720327502161971,0.8100925543360676
1217,28,61,0.24188101123367312,0.8863984881194007
1218,6,81,0.4742168878449077,0.39498508843580993
1219,28,33,0.5928561332964617,0.9616703002928253
1220,27,9,0.046246753055398826,0.2773910549781633
1221,47,88,0.6854531203377932,0.5827743950992542
1222,35,72,0.7420979693821997,0.3949945946301603
1223,3,11,0.6898491843865693,0.5731099893123149
1224,18,71,0.42865107240214073,0.40454387083647037
1225,38,74,0.002263025566269561,0.608611863496293
1226,24,8,0.44108580550174514,0.3716862901409117
1227,18,13,0.933797697456246,0.2538086980258507
1228,30,83,0.8028421807202668,0.3433193268832492
1229,13,74,0.3946882205203853,0.4632856230233424
1230,23,72,0.7984672077273771,0.49723761808008327
1231,34,51,0.8052000667837681,0.3034055868119232
1232,17,81,0.7617669906351955,0.5022881206716183
1233,6,20,0.7182836065018301,0.43725489400248363
1234,9,73,0.10895407689010572,0.42051161456726727
1235,49,8,0.9906919809455003,0.169950643419015
1236,43,18,0.22820583390495897,0.3286978904095227
1237,11,25,0.7599080716136348,0.2813707459892004
1238,49,14,0.5195581325729197,0.7789819973337015
1239,24,20,0.9817930758441705,0.5363321337552461
1240,44,53,0.46915444984557464,0.2724639620187379
1241,13,52,0.8362865497288456,0.14470314672432893
1242,35,57,0.03820737302732069,0.9374313523769504
1243,43,39,0.3326363132338699,0.7959493436872127
1244,6,88,0.4316745944959337,0.11989167748887353
1245,26,35,0.8488324206528418,0.2953918808616931
1246,49,71,0.10352460420915321,0.38276451037900217
1247,45,29,0.6106223352788398,0.06928396401587389
1248,16,92,0.5435570073495308,0.933069707001981
1249,3,85,0.36472173054065415,0.5575560341676942
1250,7,5,0.14759365363254728,0.20249509611012606
1251,23,56,0.7518292921341602,0.14911155464248282
1252,50,60,0.4948195693654338,0.6583423714333007
1253,1,35,0.9136157009670218,0.42131284655683254
1254,18,13,0.9882296325559736,0.18178841096487608
1255,8,45,0.29264352113595515,0.7809142681086285
1256,17,81,0.350086061026615,0.7221371101557079
1257,11,63,0.7977140081063927,0.43600446550369965
1258,24,14,0.37464512607096057,0.05103289116787624
1259,24,64,0.33111217712465446,0.6624094125112522
1260,13,86,0.6828378782646141,0.8738855125410675
1261,36,93,0.6539539609301773,0.7827825718908112
1262,1,9,0.8928233976672743,0.1700702965562223
1263,3,24,0.8923854485391012,0.19602571098173482
1264,26,99,0.011804021741283921,0.8359700051545634
1265,23,39,0.1555020758426764,0.6515814168592388
1266,37,92,0.5334564965502859,0.21497126218958296
1267,20,83,0.20258080188904104,0.21147629147903413
1268,14,85,0.1891929728798396,0.9215366744722522
1269,13,6,0.14723820870376259,0.6935108864333718
1270,40,76,0.289635473925123,0.3066976317897142
1271,17,28,0.042247150943607426,0.485056146862367
1272,50,84,0.8670112065991802,0.9829426668579226
1273,9,3,0.09991456445988289,0.8399356687414696
1274,26,71,0.6497591815298012,0.9375428219799764
1275,10,94,0.43495057210164845,0.17361558288405532
1276,44,35,0.43015161391898116,0.5115726031145241
1277,12,67,0.11341380409039115,0.9125822365613848
1278,12,71,0.007641982896539723,0.25327839077378644
1279,5,42,0.43699268964482363,0.9460327556731194
1280,48,85,0.3057781644299016,0.3074764763252431
1281,48,81,0.38918361413654845,0.8085988488553696
1282,12,2,0.744768291818506,0.39186183666484053
1283,48,1,0.06720997317702704,0.9554472877629696
1284,8,60,0.008088392365774966,0.4853909639508096
1285,4,73,0.7984885152439256,0.6288855796804683
1286,17,3,0.599419763004993,0.818742015267063
1287,10,66,0.11240081570137106,0.9341661916465249
1288,20,39,0.052641545715941374,0.5284059418670599
1289,35,9,0.09861512273999162,0.3350712259583827
1290,27,58,0.8091154509093585,0.04226452722937457
1291,49,25,0.985130576371156,0.8038690565769052
1292,12,26,0.44533249225009885,0.5820419087109522
1293,16,32,0.4233704541802995,0.8219794084947846
1294,25,100,0.0640483178392185,0.49907340089655283
1295,23,52,0.605582635197155,0.20544947002875102
1296,7,67,0.6770373545606387,0.6747784843309728
1297,9,93,0.4016069547714638,0.9323851732801172
1298,50,51,0.1708446852306721,0.5967010257045117
1299,32,63,0.10373067319279206,0.692376782276534
1300,45,100,0.6416277063776681,0.11715293011334726
1301,45,94,0.3792063041190318,0.19793512165526372
1302,8,1,0.06875646144906056,0.8219283738722447
1303,23,66,0.8291773897520759,0.4266220394532326
1304,50,74,0.33308145295494884,0.5274802048049134
1305,43,2,0.31734902221161065,0.35292085391282446
1306,39,51,0.4011462725967522,0.4473804248248695
1307,4,51,0.23838452156462575,0.6240481998174774
1308,39,23,0.7205895913476984,0.8623788695485501
1309,42,49,0.011507494925206418,0.15732921534437838
1310,14,18,0.46712045294525784,0.21958008634445203
1311,2,71,0.7122831072506668,0.5058150287459835
1312,42,51,0.05050296977505597,0.15863755930272538
1313,44,68,0.5934376199071854,0.8120557855201471
1314,10,9,0.3635822999477105,0.07597212425962141
1315,16,31,0.8894470063363061,0.1462601307871646
1316,39,86,0.37146347161776994,0.5847842444449904
1317,8,22,0.48706107145806565,0.08012616354231883
1318,19,79,0.4401089636894424,0.7802147733114408
1319,39,68,0.0893146245451627,0.8140985426734395
1320,34,14,0.5920723794304197,0.32181286868747583
1321,40,38,0.25305710524167846,0.6417749425628951
1322,33,41,0.09217361240715194,0.5225046740454865
1323,8,9,0.26121292142796204,0.7233199500896478
1324,32,6,0.7972973674341888,0.6745700123313447
1325,1,77,0.8393386118977074,0.22648264940770568
1326,43,50,0.7296720915717468,0.18976842254545823
1327,49,40,0.4648079802483337,0.06905027723947976
1328,14,80,0.017005540545186104,0.8911359136997862
1329,23,15,0.26582294361821635,0.9143261359541199
1330,4,50,0.5259805157192147,0.5450763561499655
1331,7,52,0.46596427929123574,0.9213620884699344
1332,24,12,0.14368189025356093,0.4645909506809991
1333,10,65,0.47860230978203744,0.08000602394727407
1334,43,98,0.1710458237404242,0.272364743471472
1335,36,14,0.3243342398114155,0.5300475043059083
1336,34,38,0.9114976914525277,0.4673363765668691
1337,14,72,0.4497387998841419,0.08438284897983117
1338,13,62,0.39259914479498403,0.01951753948251933
1339,42,18,0.17709191390718548,0.40864671979830947
1340,17,76,0.4592544072175264,0.8021406519574259
1341,29,27,0.07408827820640018,0.4144211312112458
1342,31,21,0.7520007945454785,0.21015786733115271
1343,41,46,0.509890098710143,0.6314529359566344
1344,17,47,0.17610493503805735,0.3447517414274539
1345,4,1,0.04834554414599379,0.656462031820374
1346,3,41,0.22114523936411312,0.9753949274097123
1347,40,31,0.23396664945621626,0.19258946092951734
1348,27,12,0.4605979514222165,0.7460305597555845
1349,8,73,0.42343620064488663,0.49266433226107487
1350,22,13,0.9695310968582791,0.42068951305779745
1351,32,49,0.12735489640537723,0.9835125294515795
1352,21,7,0.00544122876858899,0.25438922572743294
1353,44,91,0.9750873578884349,0.6723936843558659
1354,20,3,0.6865296700568264,0.7166956238733063
1355,44,94,0.37124223764078457,0.28110966924766867
1356,6,20,0.8799280821926833,0.5621551320804189
1357,49,25,0.9511851387646878,0.6680813965420987
1358,33,18,0.1433763034450235,0.5261012808511311
1359,50,6,0.3720272342929365,0.25800785034432994
1360,27,31,0.7846467038388479,0.3616827218965084
1361,46,11,0.38654748832485963,0.9559747747701844
1362,19,84,0.2272571870460769,0.5488573307103027
1363,35,25,0.43327758497376023,0.12591636943251971
1364,47,52,0.8247571794374274,0.4341922799240142
1365,49,37,0.07486475689079153,0.27350884123006747
1366,19,55,0.25560411851698905,0.027151111633647917
1367,43,55,0.39713037570378085,0.4299739232175702
1368,3,17,0.7788665223014734,0.7070562503732553
1369,17,44,0.3813999201309224,0.38512119494971997
1370,3,93,0.8169238330469518,0.5759313138771291
1371,32,60,0.35000722240158055,0.87718823514545
1372,45,18,0.5056292143283448,0.16909482057147307
1373,25,19,0.18242214184368122,0.9893691996213275
1374,13,72,0.21945931551329323,0.0009350145024153989
1375,23,99,0.2137187665657968,0.5472912733819897
1376,16,17,0.31854812451173753,0.09677705105613721
1377,47,33,0.9020461212916675,0.6537927882637754
1378,37,88,0.5224566496052414,0.4121987508500642
1379,42,97,0.21824352302837569,0.646534713804629
1380,14,24,0.41087350682211554,0.29029709662143643
1381,35,97,0.6848966507850408,0.13280692175952336
1382,23,86,0.9858441717173808,0.9598921541948895
1383,37,40,0.4158207000958797,0.8183972367876806
1384,30,12,0.22876969383693135,0.5307661356416331
1385,15,47,0.7145927855573306,0.6530882407132395
1386,50,60,0.31105526572579234,0.4893596316417895
1387,10,98,0.45089262026254107,0.7902831263651462
1388,19,70,0.6813807930075425,0.6052847463947452
1389,5,25,0.9865225144768619,0.13555055007773542
1390,18,92,0.497141613740694,0.4923071858596211
1391,5,75,0.08493032021144709,0.6339429063377852
1392,26,36,0.345321102257949,0.837755582631496
1393,34,95,0.33443245291768364,0.23637254890752424
1394,21,67,0.4667362163138483,0.08214195660519397
1395,39,58,0.8372716192487255,0.7499061505495196
1396,46,28,0.3940621179686147,0.33782837806376154
1397,28,32,0.6907273789808124,0.8095660899014575
1398,27,51,0.8974350728517934,0.6576908314514943
1399,22,42,0.885616163743105,0.14553856867008474
1400,45,17,0.1308234275830401,0.9475946019386422
1401,40,56,0.011499963661988688,0.8257086990828718
1402,48,53,0.7099864859796073,0.2760777075150037
1403,20,81,0.30252280258154274,0.6179253837931097
1404,3,23,0.835465443152744,0.8170186624237774
1405,49,35,0.44299318832014534,0.636262474795172
1406,26,14,0.24768793319383264,0.4302542638909598
1407,4,14,0.9303525716393665,0.16647677505024938
1408,39,79,0.6642976183925141,0.1223358308075092
1409,22,53,0.8119520648835985,0.9053553980227323
1410,13,24,0.29355794598139573,0.8492764808031356
1411,45,14,0.5182157585486383,0.4410917375840716
1412,36,99,0.8898017591192934,0.32107831770050155
1413,35,95,0.43171401811926413,0.31903508302585537
1414,8,19,0.17379444907236985,0.3438775285215201
1415,14,74,0.3029384144352719,0.8597691318461649
1416,20,27,0.25653480216749835,0.17017061672566347
1417,25,48,0.7162069774843159,0.9185537388949654
1418,16,49,0.4548403813037434,0.726387919806349
1419,30,56,0.6565138840412246,0.8010296106785457
1420,22,83,0.07869525592720328,0.24373541676205313
1421,10,31,0.5192105736935945,0.6687518240820198
1422,47,53,0.524537852351622,0.08336060306164572
1423,3,5,0.35877661077292644,0.8790588133281954
1424,11,85,0.2677194240991765,0.10044727509849116
1425,42,15,0.8070078233721284,0.5595687220842059
1426,4,10,0.7194147951510097,0.9871452320681113
1427,38,74,0.4251510927319576,0.6612369326135318
1428,44,44,0.9917441575324882,0.6864333463848884
1429,31,84,0.14947265960367273,0.4879291890857619
1430,27,67,0.8186219875926195,0.45643572722393155
1431,6,92,0.7640741939500134,0.36391543366499834
1432,27,64,0.26519366413085654,0.5391367722196599
1433,33,3,0.013078992502032039,0.42513368891979186
1434,47,39,0.39359176082141645,0.6360026092126307
1435,29,62,0.39207866170806627,0.702885568460478
1436,45,16,0.6451662250899212,0.8397264072164295
1437,49,15,0.5878523592070133,0.21515796433110113
1438,49,34,0.12506508491892954,0.6135154321079646
1439,31,70,0.14131660638484556,0.8967900531588615
1440,38,52,0.5554519661723474,0.7624496536024513
1441,27,65,0.23668822189647098,0.21745707783120427
1442,49,66,0.7745087977269334,0.2602004355777632
1443,47,45,0.8296086138006888,0.5044359585671961
1444,10,58,0.38067597493627303,0.9140069022379479
1445,36,13,0.29017314885911005,0.855166118142934
1446,4,39,0.28286448167639977,0.18492718844528266
1447,26,85,0.06042466701627247,0.5003991675445251
1448,19,45,0.4508627037603621,0.6426780193918659
1449,48,68,0.478420420377044,0.6401890228411844
1450,37,27,0.683245702471686,0.4146051387261708
1451,47,84,0.4180152650580923,0.048519710512475944
1452,38,70,0.7115794972129005,0.5487419345736904
1453,18,78,0.7160535796419131,0.6757112910149032
1454,38,49,0.3259883716964822,0.911930600423899
1455,30,63,0.051249104774129584,0.785844756492716
1456,2,98,0.8094398741139702,0.05973417030678507
1457,17,70,0.023291577561155408,0.44711364547272625
1458,17,56,0.3629460029052233,0.2774755748735256
1459,25,72,0.8609679868205068,0.6194784396161104
1460,3,88,0.49715570740928283,0.6948419500304576
1461,10,98,0.03682397935639414,0.30284750344639844
1462,25,100,0.27484398262732457,0.41449369090750277
1463,15,15,0.33434802271933073,0.7399240194565736
1464,17,68,0.7047756712386113,0.22127981887248427
1465,29,41,0.0199092747534112,0.385533602856973
1466,9,62,0.5397540675452842,0.5727797429719923
1467,11,90,0.495362544232014,0.11783387711441096
1468,28,86,0.7934804505106449,0.9871005610810172
1469,12,14,0.0338538973928022,0.6680819589435862
1470,38,15,0.8629579150633275,0.5892562556083837
1471,2,31,0.0011217723379598477,0.6244310409168732
1472,41,6,0.1093226941631198,0.9379973064719278
1473,8,98,0.23408319966253932,0.758685001499339
1474,3,30,0.955421216539107,0.39512594496745546
1475,27,55,0.22658147549108354,0.36434211462610544
1476,17,97,0.2528556274874345,0.4233821768001116
1477,30,66,0.5158004045590426,0.6510022566712332
1478,50,36,0.57731204968518,0.8398230392752443
1479,25,83,0.8552422186217965,0.9548252208460021
1480,32,2,0.27234045270731766,0.7252100638860374
1481,30,41,0.7474747291437217,0.5664573036492405
1482,28,8,0.2714813988040753,0.07259426553355786
1483,28,52,0.41599606839414627,0.37592954879079377
1484,44,52,0.7029678445490086,0.08768824764180472
1485,6,32,0.7005693810629484,0.2845355278361176
1486,6,43,0.4575727805942774,0.18062384153856437
1487,14,15,0.8499130870618827,0.43842374347362034
1488,43,1,0.3458724733289147,0.34547783393690235
1489,49,7,0.3108455191235475,0.9834646329896793
1490,26,1,0.9487898812934563,0.9596201903139002
1491,37,14,0.9000227631091621,0.590286507152121
1492,41,24,0.719731259303809,0.4151402985478433
1493,9,3,0.6507090294726112,0.7060310264678609
1494,10,11,0.6714160115252542,0.4434191658678568
1495,49,29,0.0808809861572014,0.6897852104695499
1496,28,13,0.4989886837534173,0.24493121459654454
1497,41,7,0.26652143749439106,0.31252140145655793
1498,42,30,0.555120924351744,0.6575225517411201
1499,30,13,0.9279190050897915,0.10230157128175887
1500,24,32,0.10501976205860308,0.663350405476539
1501,45,40,0.9681975057364729,0.9235983149923802
1502,36,43,0.33771463182565664,0.9922630296945703
1503,8,41,0.03037632630791065,0.6284735403500694
1504,32,98,0.5801487912074782,0.9005288074131254
1505,37,78,0.5416388312534798,0.9095304324553493
1506,19,92,0.2048651373327246,0.2848352425978259
1507,17,49,0.686955964843787,0.05663974747394629
1508,39,58,0.540689351655871,0.2585356146862098
1509,26,42,0.08659475797393001,0.0020982949045706967
1510,16,75,0.6778675989913033,0.7533163346163382
1511,13,50,0.43062599389553624,0.8926721532551128
1512,40,16,0.572196464654449,0.9663487011454701
1513,47,23,0.819024984404749,0.6112826091534675
1514,1,68,0.31507730721480653,0.4168541033684635
1515,38,64,0.7767096080316288,0.3802012651737692
1516,11,55,0.4845782733705739,0.0010996714979274458
1517,22,47,0.9884387359927005,0.5718892289994604
1518,11,27,0.028928060326537275,0.005700913054726531
1519,9,12,0.4780960520535251,0.38997421036005053
1520,8,97,0.8969980917290162,0.9472093651718121
1521,37,97,0.9671494171254428,0.3938749974365878
1522,33,30,0.3011291378277976,0.19976424538106308
1523,27,38,0.8128009169773777,0.27594155282678223
1524,39,9,0.626855502851543,0.08359478381759688
1525,40,89,0.9626702904536871,0.45653613065816345
1526,20,30,0.6621270909892087,0.21401234662775193
1527,48,53,0.0016098592403817058,0.801898791768593
1528,33,54,0.04003919714121118,0.7568754346151603
1529,29,19,0.7142527174330526,0.6449727928548469
1530,15,64,0.4271059322732378,0.14513424692606403
1531,50,17,0.2702441561010639,0.3038521169626366
1532,20,18,0.8680346380936927,0.4549100676668544
1533,25,39,0.37873220528733764,0.8577131176065435
1534,2,38,0.07488132093617672,0.7716917524311788
1535,32,93,0.9723091103536571,0.8860864867660107
1536,43,31,0.057534926953695,0.26686812609444854
1537,30,51,0.7671502266873657,0.6636940385115937
1538,19,75,0.25205781540076,0.19462705908508693
1539,48,22,0.773551014404675,0.3086940211683745
1540,48,92,0.3532674306186647,0.44051618983080376
1541,12,40,0.30993634628998656,0.0053299109608230255
